timestep,esc_msg_time_ms,esc_receive_time_ms,force_msg_time_ms,force_receive_time_ms,force_x,force_y,force_z,force_norm,torque_x,torque_y,torque_z,power_current,rotor0_target_thrust,rotor0_rpm,rotor0_esc_current,rotor0_esc_voltage,rotor0_temperature,rotor0_crc_error
22.830055,1782129753996.155029,1782129753991.126709,1782129754000.758301,1782129754001.111572,0.000000,-0.390000,-1.860000,1.900447,0.035600,0.020400,-0.048000,2.300000,4.187154,4942,121.330000,24.800000,38,32
22.840053,1782129754008.155029,1782129754011.137695,1782129754010.755859,1782129754011.145752,-0.015000,-0.735000,-1.800000,1.944338,0.075600,0.000800,-0.041600,2.300000,4.111491,4942,121.330000,24.800000,38,51
22.850051,1782129754020.155029,1782129754021.120117,1782129754020.755615,1782129754021.125732,-0.075000,-0.210000,-2.280000,2.290879,0.036800,-0.021200,-0.042800,2.300000,4.036038,4942,121.330000,24.800000,38,52
22.860051,1782129754033.155273,1782129754031.110352,1782129754020.755615,1782129754021.125732,-0.075000,-0.210000,-2.280000,2.290879,0.036800,-0.021200,-0.042800,2.300000,3.960801,4942,121.330000,24.800000,38,1
22.870052,1782129754040.155029,1782129754041.171631,1782129754040.751221,1782129754041.177979,-0.045000,-0.570000,-2.520000,2.584052,0.070000,0.012800,-0.032800,2.300000,3.885809,4942,121.330000,24.800000,38,2
22.880051,1782129754053.155273,1782129754051.114502,1782129754050.753906,1782129754051.119385,0.045000,-0.735000,-1.320000,1.511506,0.080000,0.000000,-0.030800,2.300000,3.811097,4942,121.330000,24.800000,38,129
22.890051,1782129754064.155029,1782129754061.119873,1782129754060.748779,1782129754061.125488,-0.015000,-0.105000,-2.640000,2.642130,0.021600,-0.018800,-0.028800,2.300000,3.736675,4942,121.330000,24.800000,38,194
22.900051,1782129754073.155273,1782129754071.110107,1782129754070.747803,1782129754071.114258,0.015000,0.720000,-1.350000,1.530074,-0.070400,-0.017600,-0.027200,2.300000,3.662574,4942,121.330000,24.800000,38,180
22.910051,1782129754084.155029,1782129754081.108643,1782129754080.760254,1782129754081.117920,0.030000,0.810000,-2.400000,2.533180,-0.071600,0.006400,-0.031200,1.300000,3.588799,4942,121.330000,24.800000,38,170
22.920052,1782129754096.155029,1782129754091.112793,1782129754090.758301,1782129754091.117432,-0.030000,0.015000,-1.500000,1.500375,-0.012800,0.014400,-0.026000,1.300000,3.515379,4942,121.330000,24.800000,38,74
22.930051,1782129754108.155029,1782129754101.120605,1782129754100.760254,1782129754101.126465,-0.060000,-0.750000,-2.190000,2.315642,0.076800,0.012400,-0.025600,1.300000,3.442345,4942,121.330000,24.800000,38,241
22.940053,1782129754116.155029,1782129754111.108887,1782129754110.768799,1782129754111.112549,0.045000,-0.720000,-1.860000,1.995000,0.070400,0.000800,-0.022400,1.300000,3.369694,4942,121.330000,24.800000,38,20
22.950051,1782129754116.155029,1782129754111.108887,1782129754110.768799,1782129754111.112549,0.045000,-0.720000,-1.860000,1.995000,0.070400,0.000800,-0.022400,1.300000,3.297482,4942,121.330000,24.800000,38,20
22.960051,1782129754128.155029,1782129754131.112793,1782129754130.755859,1782129754131.118652,-0.030000,-0.150000,-1.710000,1.716828,0.008000,0.021200,-0.012800,1.300000,3.225703,4942,121.330000,24.800000,38,139
22.970050,1782129754140.155029,1782129754141.111816,1782129754140.757324,1782129754141.116455,-0.015000,-0.540000,-1.620000,1.707696,0.068000,0.000400,-0.009200,1.300000,3.154381,5257,117.630000,24.370000,38,0
22.980051,1782129754153.155273,1782129754151.107422,1782129754150.753906,1782129754151.111328,-0.090000,-0.135000,-2.100000,2.106259,0.031600,-0.016800,-0.008000,1.300000,3.083532,5257,117.630000,24.370000,38,222
22.990053,1782129754164.155029,1782129754161.109375,1782129754160.754395,1782129754161.113525,-0.030000,0.480000,-1.260000,1.348666,-0.048400,-0.021200,-0.008000,1.300000,3.013170,5257,117.630000,24.370000,38,127
23.000052,1782129754173.155273,1782129754171.185547,1782129754170.747559,1782129754171.192871,0.060000,0.360000,-1.890000,1.924916,-0.041600,0.016000,-0.012000,1.300000,2.943349,5257,117.630000,24.370000,38,231
23.010056,1782129754184.155029,1782129754181.113525,1782129754180.753662,1782129754181.125977,0.045000,-0.270000,-1.710000,1.731769,0.027200,0.018000,-0.014000,1.300000,2.874030,5028,119.120000,24.750000,37,36
23.020055,1782129754196.155029,1782129754191.149414,1782129754190.755615,1782129754191.160156,0.030000,-0.240000,-1.290000,1.312479,0.022000,-0.006400,-0.007600,1.300000,2.805302,5028,119.120000,24.750000,37,87
23.030054,1782129754204.155029,1782129754201.119629,1782129754200.748291,1782129754201.124023,-0.060000,0.285000,-1.500000,1.528013,-0.028800,-0.026000,-0.012400,1.300000,2.737145,5028,119.120000,24.750000,37,254
23.040053,1782129754216.155029,1782129754211.127686,1782129754200.748291,1782129754201.124023,-0.060000,0.285000,-1.500000,1.528013,-0.028800,-0.026000,-0.012400,1.300000,2.669594,5028,119.120000,24.750000,37,245
23.050051,1782129754228.155029,1782129754221.117676,1782129754220.761475,1782129754221.124512,-0.090000,0.060000,-1.410000,1.414143,-0.004000,-0.025200,-0.006400,1.300000,2.602659,5028,119.120000,24.750000,37,54
23.060051,1782129754236.155029,1782129754231.106934,1782129754230.759277,1782129754231.110596,-0.135000,0.300000,-1.470000,1.506362,-0.024400,0.001600,0.000800,1.300000,2.536346,5028,119.120000,24.750000,37,8
23.070052,1782129754236.155029,1782129754231.106934,1782129754240.801025,1782129754241.104492,-0.090000,-0.240000,-1.230000,1.256423,0.028800,0.006800,0.005600,1.300000,2.470677,5028,119.120000,24.750000,37,8
23.080019,1782129754248.155029,1782129754251.107666,1782129754250.760986,1782129754251.111084,0.000000,-0.045000,-1.470000,1.470689,0.010800,-0.008000,0.001600,1.300000,2.405892,5028,119.120000,24.750000,37,49
23.090056,1782129754260.155029,1782129754261.117676,1782129754260.760010,1782129754261.125977,-0.030000,0.225000,-1.170000,1.191816,-0.025600,0.003200,-0.004800,1.300000,2.341350,5028,119.120000,24.750000,37,150
23.100056,1782129754273.155273,1782129754271.138672,1782129754270.759766,1782129754271.146484,-0.015000,-0.165000,-1.320000,1.330357,0.022000,0.014000,-0.005600,1.300000,2.277752,5028,119.120000,24.750000,37,122
23.110058,1782129754280.155029,1782129754281.138916,1782129754280.749512,1782129754281.154541,0.045000,-0.060000,-1.020000,1.022754,0.010800,-0.002800,-0.006000,1.900000,2.214864,5028,119.120000,24.750000,37,101
23.120127,1782129754293.155273,1782129754291.140869,1782129754290.748535,1782129754291.148193,0.060000,0.255000,-1.230000,1.257587,-0.029200,0.008800,-0.002000,1.900000,2.152304,5028,119.120000,24.750000,37,245
23.130056,1782129754304.155029,1782129754301.225098,1782129754290.748535,1782129754291.148193,0.060000,0.255000,-1.230000,1.257587,-0.029200,0.008800,-0.002000,1.900000,2.091363,5028,119.120000,24.750000,37,210
23.140056,1782129754316.155029,1782129754311.138184,1782129754310.818115,1782129754311.146973,-0.015000,0.015000,-0.990000,0.990227,-0.006400,0.002400,0.003600,1.900000,2.030762,5028,119.120000,24.750000,37,9
23.150055,1782129754324.155029,1782129754321.138428,1782129754320.738281,1782129754321.146484,0.105000,-0.150000,-0.930000,0.947853,0.022000,0.001600,0.006000,1.900000,1.970960,5028,119.120000,24.750000,37,69
23.160054,1782129754336.155029,1782129754331.137207,1782129754330.757324,1782129754331.145508,0.165000,0.135000,-0.990000,1.012694,-0.018400,0.013200,0.001200,1.900000,1.911968,5028,119.120000,24.750000,37,129
23.170056,1782129754348.155029,1782129754341.135742,1782129754340.758301,1782129754341.144043,0.105000,-0.135000,-0.960000,0.975115,0.021200,0.028000,0.001200,1.900000,1.853781,5028,119.120000,24.750000,37,169
23.180058,1782129754348.155029,1782129754341.135742,1782129754350.761230,1782129754351.137695,-0.015000,0.045000,-0.900000,0.901249,-0.005200,-0.010400,-0.003200,1.900000,1.796436,5028,119.120000,24.750000,37,169
23.190056,1782129754360.155029,1782129754361.149414,1782129754360.812500,1782129754361.156982,-0.195000,0.000000,-0.870000,0.891586,-0.007600,-0.008000,0.003200,1.900000,1.739972,5028,119.120000,24.750000,37,151
23.200108,1782129754373.155273,1782129754371.137939,1782129754370.746094,1782129754371.145752,-0.150000,-0.045000,-0.780000,0.795566,0.011200,-0.025600,0.005200,1.900000,1.684079,5028,119.120000,24.750000,37,221
23.210056,1782129754380.155029,1782129754381.193604,1782129754370.746094,1782129754371.145752,-0.150000,-0.045000,-0.780000,0.795566,0.011200,-0.025600,0.005200,1.900000,1.629650,5028,119.120000,24.750000,37,42
23.220058,1782129754393.155273,1782129754391.138184,1782129754390.733887,1782129754391.147705,-0.015000,0.135000,-0.780000,0.791739,-0.007600,0.008800,0.005600,1.900000,1.575826,5028,119.120000,24.750000,37,150
23.230054,1782129754404.155029,1782129754401.153809,1782129754400.824951,1782129754401.163330,-0.120000,-0.180000,-0.600000,0.637809,0.017600,-0.014400,0.003600,1.900000,1.522956,5028,119.120000,24.750000,37,153
23.240056,1782129754413.155273,1782129754411.137451,1782129754410.741699,1782129754411.145752,-0.120000,0.135000,-0.720000,0.742311,-0.005600,-0.014800,0.005600,1.900000,1.470980,5028,119.120000,24.750000,37,8
23.250058,1782129754424.155029,1782129754421.138428,1782129754420.761230,1782129754421.145996,0.030000,0.015000,-0.510000,0.511102,0.004800,0.013200,0.009200,1.900000,1.419955,5028,119.120000,24.750000,37,12
23.260056,1782129754436.155029,1782129754431.186035,1782129754430.759766,1782129754431.193848,-0.030000,0.075000,-0.840000,0.843875,-0.013600,-0.011600,0.005600,1.900000,1.369910,5028,119.120000,24.750000,37,142
23.270056,1782129754444.155029,1782129754441.137695,1782129754440.750732,1782129754441.146729,0.015000,-0.030000,-0.270000,0.272075,0.012400,0.014800,0.002000,1.900000,1.320830,5028,119.120000,24.750000,37,185
23.280058,1782129754456.155029,1782129754451.137207,1782129754450.776123,1782129754451.145020,0.000000,-0.060000,-0.900000,0.901998,-0.011600,-0.004000,0.002800,1.900000,1.272725,5028,119.120000,24.750000,37,68
23.290056,1782129754456.155029,1782129754451.137207,1782129754460.750977,1782129754461.143311,0.000000,-0.090000,-0.240000,0.256320,0.017600,0.000800,0.006400,1.900000,1.225641,5028,119.120000,24.750000,37,68
23.300056,1782129754476.155029,1782129754471.140137,1782129754460.750977,1782129754461.143311,0.000000,-0.090000,-0.240000,0.256320,0.017600,0.000800,0.006400,1.900000,1.179564,5028,119.120000,24.750000,37,242
23.310056,1782129754476.155029,1782129754471.140137,1782129754480.734375,1782129754481.144775,0.030000,-0.030000,-0.540000,0.541664,-0.002800,0.003200,0.008800,0.500000,1.134512,5028,119.120000,24.750000,37,242
23.320056,1782129754493.155273,1782129754491.138672,1782129754490.751465,1782129754491.146240,-0.015000,0.075000,-0.600000,0.604855,-0.000400,-0.011200,0.010400,0.500000,1.090499,5028,119.120000,24.750000,37,216
23.330056,1782129754500.155029,1782129754501.137939,1782129754500.812500,1782129754501.145508,-0.090000,0.015000,-0.330000,0.342381,0.005600,0.005200,0.013200,0.500000,1.047538,5028,119.120000,24.750000,37,85
23.340056,1782129754513.155273,1782129754511.138184,1782129754510.748047,1782129754511.146240,-0.045000,0.060000,-0.540000,0.545183,-0.002000,-0.011200,0.014000,0.500000,1.005639,5028,119.120000,24.750000,37,222
23.350056,1782129754524.155029,1782129754521.137939,1782129754520.762207,1782129754521.145508,0.045000,-0.030000,-0.210000,0.216852,0.014400,0.008400,0.010800,0.500000,0.964813,5028,119.120000,24.750000,37,138
23.360056,1782129754533.155273,1782129754531.137695,1782129754530.762451,1782129754531.144775,-0.015000,-0.030000,-0.360000,0.361559,-0.002400,-0.000800,0.003600,0.500000,0.925073,5028,119.120000,24.750000,37,175
23.370056,1782129754544.155029,1782129754541.137939,1782129754540.750732,1782129754541.145508,-0.045000,0.000000,-0.240000,0.244182,0.002400,0.000400,0.004400,0.500000,0.886428,5028,119.120000,24.750000,37,149
23.380056,1782129754556.155029,1782129754551.138916,1782129754550.754150,1782129754551.146729,-0.060000,0.015000,-0.240000,0.247841,-0.005200,-0.000400,0.010000,0.500000,0.848890,5028,119.120000,24.750000,37,220
23.390133,1782129754568.155029,1782129754561.138916,1782129754560.751221,1782129754561.146729,-0.045000,0.045000,-0.390000,0.395158,-0.004000,-0.005200,0.010800,0.500000,0.812190,5028,119.120000,24.750000,37,47
23.400056,1782129754576.155029,1782129754571.232910,1782129754560.751221,1782129754561.146729,-0.045000,0.045000,-0.390000,0.395158,-0.004000,-0.005200,0.010800,0.500000,0.777171,5028,119.120000,24.750000,37,196
23.410056,1782129754576.155029,1782129754571.232910,1782129754580.750000,1782129754581.145508,0.000000,0.060000,-0.270000,0.276586,-0.007200,-0.004000,0.010000,0.500000,0.743013,5028,119.120000,24.750000,37,196
23.420056,1782129754588.155029,1782129754591.139404,1782129754590.749268,1782129754591.146973,-0.030000,0.000000,-0.270000,0.271662,0.008000,0.000800,0.009200,0.500000,0.710000,5028,119.120000,24.750000,37,102
23.430056,1782129754600.155029,1782129754601.138672,1782129754600.759033,1782129754601.148193,-0.030000,0.045000,-0.240000,0.246018,-0.002000,-0.001600,0.009600,0.500000,0.678138,5028,119.120000,24.750000,37,63
23.440059,1782129754613.155273,1782129754611.138184,1782129754610.760010,1782129754611.145996,0.015000,0.060000,-0.180000,0.190329,-0.003600,0.000800,0.008000,0.500000,0.647434,5028,119.120000,24.750000,37,185
23.450056,1782129754620.155029,1782129754621.152832,1782129754620.762451,1782129754621.160400,0.015000,0.030000,-0.180000,0.183098,0.000800,0.000800,0.006000,0.500000,0.617914,5028,119.120000,24.750000,37,208
23.460056,1782129754633.155273,1782129754631.137939,1782129754630.760254,1782129754631.145508,-0.060000,0.045000,-0.210000,0.222991,-0.003200,-0.000400,0.007200,0.500000,0.589568,5028,119.120000,24.750000,37,149
23.470053,1782129754644.155029,1782129754641.137207,1782129754640.760742,1782129754641.145020,0.030000,0.090000,-0.150000,0.177482,-0.007200,0.001200,0.007200,0.500000,0.562414,5028,119.120000,24.750000,37,13
23.480057,1782129754653.155273,1782129754651.135742,1782129754650.759521,1782129754651.144775,0.000000,0.000000,-0.120000,0.120000,0.000400,0.000400,0.005200,0.500000,0.536438,5028,119.120000,24.750000,37,84
23.490055,1782129754664.155029,1782129754661.138672,1782129754660.786621,1782129754661.145752,-0.060000,-0.015000,-0.180000,0.190329,-0.000800,-0.002800,0.006800,0.500000,0.511674,5028,119.120000,24.750000,37,184
23.500056,1782129754676.155029,1782129754671.137695,1782129754670.878418,1782129754671.145020,0.000000,-0.090000,-0.150000,0.174929,0.006800,-0.001600,0.006000,0.500000,0.488114,5028,119.120000,24.750000,37,194
23.510055,1782129754684.155029,1782129754681.138184,1782129754680.747070,1782129754681.151123,-0.030000,-0.090000,-0.150000,0.177482,0.011600,-0.002400,0.007200,0.100000,0.465770,5028,119.120000,24.750000,37,149
23.520056,1782129754696.155029,1782129754691.137695,1782129754690.754883,1782129754691.147217,-0.045000,-0.075000,-0.150000,0.173638,0.004800,0.002000,0.006400,0.100000,0.444642,5028,119.120000,24.750000,37,36
23.530056,1782129754696.155029,1782129754691.137695,1782129754700.854736,1782129754701.137695,0.060000,-0.060000,-0.120000,0.146969,-0.000800,0.003200,0.006800,0.100000,0.424742,5028,119.120000,24.750000,37,36
23.540054,1782129754708.155029,1782129754711.137939,1782129754710.803955,1782129754711.145752,-0.015000,-0.015000,-0.120000,0.121861,0.002800,-0.000400,0.006400,0.100000,0.406076,5028,119.120000,24.750000,37,125
23.550054,1782129754720.155029,1782129754721.148682,1782129754720.750488,1782129754721.160400,-0.120000,-0.030000,-0.090000,0.152971,0.001200,-0.004800,0.005200,0.100000,0.388642,5028,119.120000,24.750000,37,233
23.560056,1782129754728.155029,1782129754731.135986,1782129754730.777588,1782129754731.144775,0.015000,0.045000,-0.120000,0.129035,-0.002000,0.002000,0.004400,0.100000,0.372443,5028,119.120000,24.750000,37,31
23.570112,1782129754744.155029,1782129754741.138184,1782129754740.743896,1782129754741.145996,0.075000,0.030000,-0.120000,0.144655,-0.001200,0.004400,0.004800,0.100000,0.357413,1700,121.330000,24.820000,38,191
23.580056,1782129754753.155273,1782129754751.209961,1782129754740.743896,1782129754741.145996,0.075000,0.030000,-0.120000,0.144655,-0.001200,0.004400,0.004800,0.100000,0.343791,1700,121.330000,24.820000,38,119
23.590056,1782129754764.155029,1782129754761.138672,1782129754760.751465,1782129754761.147461,0.105000,0.030000,-0.060000,0.124599,-0.005600,0.006000,0.003600,0.100000,0.331341,1700,121.330000,24.820000,38,35
23.600056,1782129754776.155029,1782129754771.137695,1782129754770.817627,1782129754771.145508,0.075000,0.030000,-0.060000,0.100623,-0.004400,0.008000,0.002800,0.100000,0.320146,1700,121.330000,24.820000,38,110
23.610055,1782129754784.155029,1782129754781.137207,1782129754780.747070,1782129754781.151123,-0.165000,0.060000,-0.060000,0.185540,-0.000800,-0.010400,0.006000,0.100000,0.310210,1700,121.330000,24.820000,38,92
23.620055,1782129754796.155029,1782129754791.137207,1782129754790.775635,1782129754791.145020,-0.150000,-0.030000,-0.060000,0.164317,0.000400,-0.008000,0.003600,0.100000,0.301533,1700,121.330000,24.820000,38,234
23.630055,1782129754808.155029,1782129754801.137695,1782129754800.748047,1782129754801.145020,0.150000,0.000000,0.000000,0.150000,-0.001200,0.011200,0.002800,0.100000,0.294120,1700,121.330000,24.820000,38,177
23.640056,1782129754816.155029,1782129754811.137207,1782129754810.761230,1782129754811.144775,0.090000,0.045000,-0.120000,0.156605,0.000400,0.006800,0.004800,0.100000,0.287971,1700,121.330000,24.820000,38,116
23.650053,1782129754816.155029,1782129754811.137207,1782129754820.760010,1782129754821.189697,-0.165000,0.015000,-0.060000,0.176210,0.001200,-0.012800,0.001600,0.100000,0.283089,1700,121.330000,24.820000,38,116
23.660056,1782129754828.155029,1782129754831.135498,1782129754830.771484,1782129754831.144287,-0.075000,0.015000,0.000000,0.076485,-0.002800,-0.004400,0.001600,0.100000,0.279473,1700,121.330000,24.820000,38,83
23.670056,1782129754840.155029,1782129754841.138428,1782129754840.746826,1782129754841.145752,0.150000,-0.045000,-0.060000,0.167705,-0.005200,0.012800,-0.002000,0.100000,0.277126,1700,121.330000,24.820000,38,196
23.680056,1782129754853.155273,1782129754851.138428,1782129754850.785889,1782129754851.146240,-0.180000,0.015000,-0.030000,0.183098,-0.008800,-0.011200,-0.002800,0.100000,0.276048,1700,121.330000,24.820000,38,218
23.690056,1782129754864.155029,1782129754861.138428,1782129754860.749756,1782129754861.145752,-0.105000,0.045000,0.000000,0.114237,-0.007200,-0.004800,-0.002000,0.100000,0.276238,1700,121.330000,24.820000,38,44
23.700055,1782129754873.155273,1782129754871.138428,1782129754870.768799,1782129754871.146973,0.135000,0.030000,0.000000,0.138293,-0.004000,0.010000,-0.000800,0.100000,0.277698,1700,121.330000,24.820000,38,80
23.710056,1782129754884.155029,1782129754881.137207,1782129754880.762451,1782129754881.149902,0.000000,0.015000,0.000000,0.015000,-0.004000,0.001600,0.000800,0.100000,0.280425,1700,121.330000,24.820000,38,216
23.720055,1782129754896.155029,1782129754891.137939,1782129754890.745361,1782129754891.145508,-0.180000,0.030000,-0.030000,0.184932,-0.006000,-0.010000,0.000000,0.100000,0.284420,1700,121.330000,24.820000,38,47
23.730055,1782129754904.155029,1782129754901.136719,1782129754900.760254,1782129754901.144775,0.000000,0.015000,-0.030000,0.033541,-0.004800,0.000800,0.000800,0.100000,0.289681,1700,121.330000,24.820000,38,76
23.740056,1782129754916.155029,1782129754911.137451,1782129754910.773438,1782129754911.145020,0.135000,0.000000,-0.030000,0.138293,-0.003200,0.010000,-0.001200,0.100000,0.296208,1700,121.330000,24.820000,38,160
23.750054,1782129754928.155029,1782129754921.138428,1782129754920.743896,1782129754921.146729,-0.075000,0.000000,-0.060000,0.096047,-0.000400,-0.001600,-0.001600,0.100000,0.303994,1700,121.330000,24.820000,38,194
23.760055,1782129754936.155029,1782129754931.135742,1782129754930.877686,1782129754931.143311,-0.165000,-0.015000,-0.060000,0.176210,0.002000,-0.006800,-0.002800,0.100000,0.313045,1700,121.330000,24.820000,38,185
23.770058,1782129754936.155029,1782129754931.135742,1782129754940.747070,1782129754941.136475,0.090000,-0.015000,-0.060000,0.109202,0.004800,0.005600,-0.002000,0.100000,0.323355,1700,121.330000,24.820000,38,185
23.780059,1782129754953.155273,1782129754951.146729,1782129754950.787354,1782129754951.157227,-0.120000,0.075000,0.000000,0.141510,-0.008800,-0.010000,-0.001600,0.100000,0.334918,1342,121.490000,24.780000,38,229
23.790056,1782129754960.155029,1782129754961.140625,1782129754960.746582,1782129754961.148193,-0.120000,0.060000,-0.030000,0.137477,-0.006400,-0.006400,-0.001200,0.100000,0.347730,1342,121.490000,24.780000,38,243
23.800056,1782129754973.155273,1782129754971.138916,1782129754970.773682,1782129754971.148193,0.165000,0.045000,-0.060000,0.181246,-0.002400,0.010000,-0.002400,0.100000,0.361793,1342,121.490000,24.780000,38,131
23.810056,1782129754980.155029,1782129754981.138184,1782129754980.746826,1782129754981.151123,0.090000,-0.015000,-0.030000,0.096047,0.003200,0.004800,-0.004000,0.100000,0.377100,1342,121.490000,24.780000,38,134
23.820056,1782129754993.155273,1782129754991.138184,1782129754990.775635,1782129754991.146240,-0.165000,-0.045000,-0.060000,0.181246,0.007600,-0.011200,-0.004800,0.100000,0.393648,1342,121.490000,24.780000,38,150
23.830058,1782129755004.155029,1782129755001.137939,1782129755000.801514,1782129755001.146484,-0.045000,-0.045000,-0.060000,0.087464,0.010000,-0.004000,-0.007200,0.100000,0.411435,720457,453.590000,97.370000,-13,0
23.840056,1782129755016.155029,1782129755011.140381,1782129755010.747803,1782129755011.147705,0.165000,-0.015000,-0.060000,0.176210,0.006800,0.012400,-0.002800,0.100000,0.430446,720457,453.590000,97.370000,-13,195
23.850053,1782129755024.155029,1782129755021.138672,1782129755020.779785,1782129755021.145996,0.030000,-0.015000,-0.060000,0.068739,0.002400,0.003200,-0.002800,0.100000,0.450680,720457,453.590000,97.370000,-13,29
23.860056,1782129755036.155029,1782129755031.134521,1782129755030.760986,1782129755031.142334,-0.150000,-0.015000,-0.090000,0.175570,0.001600,-0.012000,-0.003200,0.100000,0.472146,720457,453.590000,97.370000,-13,173
23.870056,1782129755036.155029,1782129755031.134521,1782129755040.745850,1782129755041.136963,-0.030000,-0.060000,-0.060000,0.090000,0.006800,-0.004400,-0.006000,0.100000,0.494822,720457,453.590000,97.370000,-13,173
23.880056,1782129755048.155029,1782129755051.137695,1782129755050.774658,1782129755051.145508,-0.060000,-0.015000,-0.030000,0.068739,-0.002800,0.000400,-0.007600,0.100000,0.518705,720457,453.590000,97.370000,-13,207
23.890058,1782129755060.155029,1782129755061.136963,1782129755060.762451,1782129755061.144775,-0.165000,0.015000,-0.060000,0.176210,-0.004800,-0.007600,-0.007200,0.100000,0.543796,720457,453.590000,97.370000,-13,84
23.900056,1782129755073.155273,1782129755071.142090,1782129755070.746582,1782129755071.149658,0.045000,0.015000,-0.060000,0.076485,-0.002000,0.001200,-0.006000,0.100000,0.570071,720457,453.590000,97.370000,-13,208
23.910056,1782129755084.155029,1782129755081.137939,1782129755080.793213,1782129755081.152832,0.075000,-0.030000,-0.060000,0.100623,0.006000,0.004400,-0.005200,0.200000,0.597541,720457,453.590000,97.370000,-13,50
23.920055,1782129755093.155273,1782129755091.138916,1782129755090.813721,1782129755091.147705,-0.105000,-0.015000,-0.120000,0.160156,0.008800,-0.004800,-0.005200,0.200000,0.626187,767985,355.250000,1.230000,4,0
23.930056,1782129755104.155029,1782129755101.136719,1782129755100.770996,1782129755101.144287,-0.075000,0.030000,-0.060000,0.100623,0.002800,-0.003200,-0.004800,0.200000,0.656012,767985,355.250000,1.230000,4,105
23.940056,1782129755113.155273,1782129755111.138184,1782129755110.769043,1782129755111.145996,0.090000,0.030000,-0.060000,0.112250,-0.005600,0.006000,-0.007600,0.200000,0.686999,767985,355.250000,1.230000,4,64
23.950022,1782129755124.155029,1782129755121.137939,1782129755120.761230,1782129755121.145264,0.000000,-0.030000,-0.090000,0.094868,-0.005600,-0.000400,-0.010400,0.200000,0.719031,767985,355.250000,1.230000,4,106
23.960053,1782129755136.155029,1782129755131.104248,1782129755130.746826,1782129755131.111572,-0.135000,-0.015000,-0.030000,0.139104,0.000800,-0.008400,-0.009600,0.200000,0.752423,767985,355.250000,1.230000,4,156
23.970052,1782129755148.155029,1782129755141.125000,1782129755130.746826,1782129755131.111572,-0.135000,-0.015000,-0.030000,0.139104,0.000800,-0.008400,-0.009600,0.200000,0.786853,767985,355.250000,1.230000,4,238
23.980051,1782129755156.155029,1782129755151.123047,1782129755150.740967,1782129755151.130127,-0.030000,-0.015000,-0.090000,0.096047,-0.003600,-0.000400,-0.012000,0.200000,0.822411,767985,355.250000,1.230000,4,15
23.990056,1782129755156.155029,1782129755151.123047,1782129755160.776367,1782129755161.112793,-0.195000,0.000000,-0.060000,0.204022,0.001200,-0.012000,-0.012000,0.200000,0.859109,767985,355.250000,1.230000,4,15
24.000052,1782129755168.155029,1782129755171.218018,1782129755170.751221,1782129755171.228271,-0.015000,0.015000,-0.120000,0.121861,0.001600,0.002800,-0.010400,0.200000,0.896888,767985,355.250000,1.230000,4,34
24.010051,1782129755180.155029,1782129755181.115234,1782129755180.774658,1782129755181.125244,0.165000,0.030000,-0.090000,0.190329,0.000400,0.012000,-0.010000,0.200000,0.935775,767985,355.250000,1.230000,4,22
24.020054,1782129755193.155273,1782129755191.110352,1782129755190.763184,1782129755191.114990,-0.105000,0.030000,-0.120000,0.162250,0.004000,-0.007200,-0.011200,0.200000,0.975769,767985,355.250000,1.230000,4,87
24.030053,1782129755200.155029,1782129755201.173340,1782129755200.767578,1782129755201.180420,-0.225000,-0.015000,-0.090000,0.242796,0.003200,-0.012400,-0.012800,0.200000,1.016830,767985,355.250000,1.230000,4,73
24.040053,1782129755213.155273,1782129755211.130859,1782129755210.768066,1782129755211.136230,0.105000,0.015000,-0.180000,0.208926,-0.003600,0.009200,-0.012800,0.200000,1.058959,767985,355.250000,1.230000,4,72
24.050052,1782129755224.155029,1782129755221.122559,1782129755220.776611,1782129755221.127930,0.180000,0.045000,-0.150000,0.238590,-0.004800,0.012400,-0.012800,0.200000,1.102145,767985,355.250000,1.230000,4,34
24.060052,1782129755233.155273,1782129755231.116455,1782129755220.776611,1782129755221.127930,0.180000,0.045000,-0.150000,0.238590,-0.004800,0.012400,-0.012800,0.200000,1.146382,767985,355.250000,1.230000,4,135
24.070050,1782129755244.155029,1782129755241.115479,1782129755240.761230,1782129755241.120605,0.180000,0.030000,-0.150000,0.236220,-0.004000,0.014800,-0.016400,0.200000,1.191644,767985,355.250000,1.230000,4,182
24.080051,1782129755256.155029,1782129755251.105469,1782129755250.758057,1782129755251.109131,0.180000,0.030000,-0.180000,0.256320,-0.004400,0.012400,-0.015600,0.200000,1.237940,767985,355.250000,1.230000,4,81
24.090052,1782129755268.155029,1782129755261.114014,1782129755260.754883,1782129755261.118408,-0.330000,-0.045000,-0.210000,0.393732,0.003600,-0.019200,-0.014000,0.200000,1.285246,767985,355.250000,1.230000,4,65
24.100052,1782129755276.155029,1782129755271.111328,1782129755270.758789,1782129755271.115479,-0.210000,-0.015000,-0.180000,0.276993,0.000000,-0.011200,-0.017600,0.200000,1.333549,767985,355.250000,1.230000,4,104
24.110050,1782129755276.155029,1782129755271.111328,1782129755280.761475,1782129755281.123047,0.330000,-0.030000,-0.210000,0.392301,-0.001200,0.020000,-0.016000,0.300000,1.382825,767985,355.250000,1.230000,4,104
24.120050,1782129755288.155029,1782129755291.106689,1782129755290.761719,1782129755291.110840,0.135000,-0.015000,-0.240000,0.275772,0.005600,0.005600,-0.018000,0.300000,1.433083,767985,355.250000,1.230000,4,50
